ID,Unique ID,Country,Region,Date,Document name,Document ID,Paragraph text,Paragraph ID,Event 1,Event 2,Event 3,Event 4,Event 5,Event 6,Event 7,Event 8,Sanctions event,Target group,Duration mentioned
538,10422,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"The Rapid Response Unit, operating from within the Cabinet Office and No10, is tackling a range of harmful narratives online - from purported ‘experts’ issuing dangerous misinformation to criminal fraudsters running phishing scams.",2,,,,,,,,Creation of certification of information by gov system,,,
539,10423,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Up to 70 incidents a week, often false narratives containing multiple misleading claims, are being identified and resolved. The successful ‘Don’t Feed the Beast’ public information campaign will also relaunch next week, to empower people to question what they read online.",3,,,,,,,,Creation of certification of information by gov system,,,
540,10424,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Culture Secretary Oliver Dowden said: We need people to follow expert medical advice and stay at home, protect the NHS and save lives. It is vital that this message hits home and that misinformation and disinformation which undermines it is knocked down quickly.",4,,,Stay at home,,,,,Creation of certification of information by gov system,,General public,
541,10425,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Culture Secretary Oliver Dowden said We’re working with social media companies, and I’ll be pressing them this week for further action to stem the spread of falsehoods and rumours which could cost lives.",5,,,,,,,,Creation of certification of information by gov system,,,
542,10426,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"When false narratives are identified, the government’s Rapid Response Unit coordinates with departments across Whitehall to deploy the appropriate response. This can include a direct rebuttal on social media, working with platforms to remove harmful content and ensuring public health campaigns are promoted through reliable sources.",6,,,,,,,,Creation of certification of information by gov system,,,
543,10427,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"The unit is one of the teams feeding into the wider Counter Disinformation Cell led by the Department for Digital, Culture, Media and Sport, made up of experts from across government and in the tech sector.",7,,,,,,,,,,,
544,10428,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"The Cell is engaging with social media platforms and with disinformation specialists from civil society and academia, to establish a comprehensive overview of the extent, scope and impact of disinformation related to coronavirus.",8,,,,,,,,Creation of certification of information by gov system,,,
545,10429,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"The Culture Secretary will be contacting social media companies this week to thank them for their good efforts to date, assess the progress made and discuss what other potential measures can be put in place to ensure accurate, honest information consistently reaches users of their platforms.",9,,,,,,,,Creation of certification of information by gov system,,,
546,104210,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Penny Mordaunt, Paymaster General said: Holding your breath for ten seconds is not a test for coronavirus and gargling water for 15 seconds is not a cure - this is the kind of false advice we have seen coming from sources claiming to be medical experts.",10,,,,,,,,,,,
547,104211,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Penny Mordaunt, Paymaster General said That is why government communicators are working in tandem with health bodies to promote official medical advice, rebut false narratives and clamp down on criminals seeking to exploit public concern during this pandemic.",11,,,,,,,,Creation of certification of information by gov system,,,
548,104212,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Penny Mordaunt, Paymaster General said But the public can also help with this effort, so today we implore them to take some simple steps before sharing information online, such as always reading beyond the headline and scrutinising the source",12,,,,,,,,,,,
549,104213,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,The public can help stop the spread of potentially dangerous or false stories circulating online by following official government guidance - the ‘SHARE’ checklist (see further information). This includes basic but essential advice such as checking the source of a story and analysing the facts before sharing.,13,,,,,,,,,,,
550,104214,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"Certain states routinely use disinformation as a policy tool, so the government is also stepping up its efforts to share its assessments on coronavirus disinformation with international partners. Working collaboratively has already helped make the UK safer, providing ourselves and our allies with a better understanding of how different techniques are used as part of malicious information operations - and how to protect against those techniques more effectively.",14,,,,,,,,,,,
551,104215,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,"These measures follow recent advice from the National Cyber Security Centre, which revealed a range of attacks being perpetrated online by cyber criminals seeking to exploit coronavirus earlier this month. This included guidance on how to spot and deal with suspicious emails related to coronavirus, as well as mitigate and defend against malware and ransomware.",15,,,,,,,,Creation of certification of information by gov system,,,
552,104216,UK,UK,30.03.2020,Government cracks down on spread of false coronavirus information online,1042,To help the public spot false information the government is running the SHARE checklist and Don’t Feed The Beast campaign here. This gives the public five easy steps to follow to identify whether information may be misleading:,16,,,,,,,,Creation of certification of information by gov system,,,
553,10431,UK,ENG,03.04.2020,Local authorities in England handed new powers to hold public meetings virtually by using video or telephone conferencing technology,1043,Local authorities in England have been handed new powers to hold public meetings virtually by using video or telephone conferencing technology from Saturday (4 April 2020).,1,Extension of local government(s) power,,,,,,,,,,
554,10432,UK,ENG,03.04.2020,Local authorities in England handed new powers to hold public meetings virtually by using video or telephone conferencing technology,1043,The government has temporarily removed the legal requirement for local authorities to hold public meetings in person during the coronavirus pandemic. This will enable councils to make effective and transparent decisions on the delivery of services for residents and ensure that local democracy continues to thrive.,2,Executive decision-making,,,,,,,,,,
555,10433,UK,ENG,03.04.2020,Local authorities in England handed new powers to hold public meetings virtually by using video or telephone conferencing technology,1043,"Meetings will remain accessible whilst ensuring that councillors, staff and the wider public are able to follow government advice by staying at home to stop the spread of coronavirus to protect the NHS and save lives.",3,,,Stay at home,,,,,,,,
556,10434,UK,ENG,03.04.2020,Local authorities in England handed new powers to hold public meetings virtually by using video or telephone conferencing technology,1043,Local Government Secretary Rt Hon Robert Jenrick MP said: Local authorities are the backbone of our democracy and they are playing a vital role in the national effort to keep people safe. This change will support them to do that while maintaining the transparency we expect in local decision making,4,,,,,,,,Creation of specific accountability mechanism,,,
557,10435,UK,ENG,03.04.2020,Local authorities in England handed new powers to hold public meetings virtually by using video or telephone conferencing technology,1043,"Local Government Secretary Rt Hon Robert Jenrick MP said Councillors and staff are already doing the right thing by following our advice to stay home, protect the NHS and save lives. This includes working from home wherever possible, and the new powers to hold meetings virtually will make that easier.",5,,,Stay at home,,,,,,,,
558,10436,UK,ENG,03.04.2020,Local authorities in England handed new powers to hold public meetings virtually by using video or telephone conferencing technology,1043,Local Government Secretary Rt Hon Robert Jenrick MP said It’s critical that they continue to provide essential services and find innovative ways to maintain important economic functions they perform like the planning system and they will now be able to do so.,6,,,,,,,,,,,
